customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,signup_date,churn,internal_flag
19004,Female,0.0,No,No,49.0,Yes,Y,Fiber optic,Yes,N,N,Yes,Yes,No,Month to month,Yes,Electronic check,62.55,1277.37,2020-06-06,No,A
5373,Male,0.0,No,No,44.0,Yes,Yes,No,Yes,No,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,70.66,,2022-10-11,No,A
4498,F,0.0,No,No,36.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Y,Electronic check,23.67,6931.83,2021-04-01,No,A
18934,Male,0.0,No,N,5.0,Yes,Yes,No,No,Yes,No,No,N,No internet service,Month-to-month,Yes,Bank transfer,24.89,5820.73,2023-10-28,No,A
19921,Female,0.0,Yes,No,32.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No internet service,Month to month,Yes,Bank transfer,54.48,4303.9,2021-08-05,No,A
9033,Male,0.0,No,No,47.0,Yes,No phone service,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,e-check,84.32,3465.98,2023-11-12,No,A
2408,M,1.0,No,Yes,55.0,Yes,No,Dsl,No,N,No,No,Yes,No,Two year,Yes,Bank transfer,72.88,5992.7,2021-07-13,No,A
16362,Male,0.0,N,No,24.0,Yes,No,Fiber optic,Y,No,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,47.8,6395.95,2022-04-01,No,A
19418,M,0.0,No,Yes,64.0,Yes,N,Fiber optic,Y,No internet service,Yes,Yes,No,No,Two year,Yes,E-check,70.26,6884.83,2020-09-04,No,A
17360,M,0.0,No,Yes,40.0,Yes,No phone service,Fiber optic,No internet service,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card,65.0,5767.28,2023-11-20,No,A
16036,M,0.0,No,No,8.0,N,No phone service,No,Y,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer,72.75,7289.86,2022-12-24,No,A
16764,Male,0.0,Yes,No,14.0,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,70.26,5526.19,2022-02-28,No,A
19872,Male,0.0,Yes,No,34.0,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Credit card,28.04,6193.43,2020-06-05,No,A
1694,Male,0.0,No,No,18.0,Yes,Yes,Fiber optic,N,No,Yes,No,No internet service,No internet service,One Year,Yes,Mailed check,70.26,6220.55,2023-06-14,No,A
11726,Male,0.0,No,No,55.0,Yes,No,No,Yes,No internet service,Yes,N,No internet service,No internet service,Month-to-month,No,Electronic check,83.15,6828.25,2022-01-10,No,A
6012,Female,0.0,No,No,60.0,Yes,Yes,No,Yes,No,No internet service,No,No,No,Two Year,No,e-check,102.68,3023.24,2022-08-06,No,A
4444,female,1.0,No,No,63.0,N,No phone service,Fiber optic,No,Yes,No,No,No,N,Month-to-month,Yes,Bank transfer,100.74,6107.2,2021-09-23,No,A
10175,Male,0.0,No,N,21.0,No,No,Fiber optic,No,Yes,No,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer,88.7,,2021-10-01,No,A
12502,F,0.0,No,No,22.0,Yes,No,No,No internet service,Yes,Yes,No internet service,No internet service,Y,Month-to-month,Yes,Mailed check,70.26,5528.92,2021-05-05,No,A
5176,female,0.0,No,Yes,50.0,Yes,Yes,DSL,No,Yes,No internet service,N,No,Yes,Month-to-month,Yes,Mailed check,70.26,654.32,2022-10-21,No,A
5223,F,0.0,No,N,63.0,Yes,No phone service,Fiber optic,Yes,No internet service,No,Yes,No,No internet service,One Year,Yes,Credit card,50.42,3992.85,2023-02-04,No,B
9284,Male,0.0,No,Yes,52.0,Yes,Yes,DSL,No internet service,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Electronic check,29.35,1388.61,2021-04-22,No,A
11459,Male,0.0,No,Yes,44.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No internet service,Two year,Yes,Mailed check,77.57,259.71,2020-02-15,No,A
18001,M,0.0,No,No,26.0,Yes,Yes,DSL,No internet service,No internet service,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,34.5,5111.9,2022-09-30,No,A
16616,Male,0.0,No,No,19.0,Yes,N,Fiber optic,Yes,No,No,Y,Yes,No,One year,Yes,Electronic check,78.08,5590.93,2024-11-12,No,A
20380,Female,0.0,No,No,42.0,Yes,No,Fiber optic,No internet service,No internet service,N,Yes,No internet service,Y,Month-to-month,Yes,Bank transfer,21.36,5440.51,2023-07-25,No,A
1262,female,0.0,No,No,9.0,Yes,No phone service,DSL,No internet service,No,No,No,Yes,No,Month-to-month,Yes,Credit card,83.85,,2021-03-09,No,A
20340,Female,1.0,No,No,39.0,Yes,Yes,Fiber optic,No internet service,No,Yes,No internet service,Yes,Yes,Month to month,N,e-check,82.93,5078.8,2024-02-19,Yes,A
12530,Female,0.0,No,Yes,33.0,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Y,No internet service,Two year,Y,Mailed check,25.38,5622.77,2024-12-28,No,A
6498,F,0.0,Yes,No,30.0,Y,Yes,DSL,Yes,No internet service,No internet service,Y,Yes,Yes,One year,No,Mailed check,105.45,6397.47,2024-11-10,No,B
17076,Male,0.0,Yes,No,58.0,Yes,No phone service,fiber,Yes,Y,No,N,Yes,No,One year,Yes,e-check,70.26,4807.61,2022-09-17,No,A
5017,F,0.0,Yes,No,63.0,Yes,No,fiber,Y,No internet service,No,No,Yes,No internet service,Two year,Yes,Mailed check,115.97,4794.96,2021-09-05,No,A
4627,Male,1.0,No,No,60.0,Yes,No,No,No,No internet service,No,Yes,Yes,N,Month-to-month,Yes,Electronic check,23.84,1296.01,2021-06-06,No,A
19687,Female,0.0,N,Yes,68.0,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,Yes,No,Month-to-month,No,Mailed check,20.16,4740.93,2023-10-04,No,A
1446,male,0.0,No,Yes,5.0,Yes,No phone service,Fiber optic,Yes,No,Yes,No,No internet service,No internet service,Month to month,Yes,Bank transfer,70.26,2982.92,2022-03-21,No,A
7753,Male,0.0,Yes,No,48.0,Yes,No phone service,Fiber optic,Y,Yes,No internet service,Yes,No,No,Month-to-month,Yes,Bank transfer,20.68,3070.66,2024-03-07,No,A
6112,F,0.0,Yes,Yes,68.0,Y,Yes,No,No,No internet service,No,No,Yes,Yes,Month-to-month,No,Bank transfer,35.85,3927.83,2020-10-31,No,A
4556,Female,0.0,No,N,8.0,Yes,No,fiber,No,No internet service,No,No,Yes,No,Month-to-month,No,e-check,37.18,2839.21,2020-10-13,No,A
11387,Male,0.0,Yes,Y,10.0,Yes,No phone service,Dsl,No,Yes,No internet service,Yes,Yes,Yes,Month to month,No,e-check,91.62,855.84,2021-04-06,No,A
8339,Female,0.0,No,No,30.0,No,Yes,Fiber optic,Yes,No,No internet service,Yes,No,No internet service,Month-to-month,N,Bank transfer,116.59,5048.48,2022-11-27,No,A
4368,Male,0.0,No,Yes,11.0,Y,Y,Fiber optic,N,No internet service,Yes,No,No,No,One year,No,Mailed check,71.64,1016.64,2023-11-14,No,A
20610,Female,0.0,No,No,29.0,Y,Yes,DSL,No internet service,No internet service,No,No,No,Yes,Two year,Yes,Bank transfer,70.26,7937.5,2024-12-13,Yes,A
12060,Female,0.0,Yes,No,44.0,Yes,Yes,DSL,Yes,Yes,Yes,No,No internet service,No internet service,Two year,No,Credit card,109.86,2164.09,2022-11-13,No,A
3527,Male,0.0,N,Yes,35.0,Yes,No,DSL,Y,Yes,No,Yes,Yes,No,Two year,Y,Electronic check,99.54,559.03,2023-03-23,No,A
17352,Female,0.0,Yes,Yes,56.0,Yes,No phone service,DSL,Yes,N,No internet service,No internet service,No,Yes,Two year,No,Electronic check,45.69,1428.02,2022-08-31,No,A
14619,Male,0.0,Yes,No,25.0,No,No,DSL,No internet service,No,No,No,Yes,Yes,One year,Yes,Credit card,50.12,4563.47,2022-10-20,Yes,A
17544,Female,0.0,No,No,60.0,Yes,No,Fiber optic,No,No,No,No,Yes,No internet service,Month to month,No,Electronic check,97.57,7167.85,2022-05-02,No,A
2169,Male,0.0,No,No,15.0,Yes,Yes,No,Yes,Yes,Y,No,No,No,One year,Yes,Electronic check,88.98,5289.94,2020-04-15,No,A
5145,male,0.0,Yes,Yes,16.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One Year,N,Bank transfer,54.2,3178.4,2020-03-31,No,A
8893,M,0.0,No,Yes,43.0,Yes,No,DSL,No internet service,Yes,No internet service,No,Y,No,Month-to-month,No,Bank transfer,25.19,7328.58,2024-01-29,No,A
9277,Female,0.0,No,Yes,23.0,Yes,Yes,DSL,No,No,No internet service,No,Y,Yes,One Year,N,Electronic check,99.95,349.02,2020-11-15,No,A
4150,Female,0.0,No,No,43.0,Yes,Y,No,Yes,Yes,No internet service,Yes,Yes,N,Month-to-month,No,Credit card,58.55,3463.9,2023-01-23,No,A
15842,Male,0.0,Yes,No,55.0,Yes,Yes,DSL,No internet service,No,Yes,No internet service,No,No internet service,Month-to-month,N,Credit card,88.68,4989.05,2024-09-10,No,A
1881,Male,0.0,N,Yes,57.0,Yes,No,Fiber optic,No,No internet service,Yes,No internet service,No,Yes,Month to month,No,E-check,50.66,1290.91,2020-02-29,No,A
7748,Male,0.0,No,No,56.0,Yes,No,fiber,No,Yes,Y,Yes,N,No,Month-to-month,Yes,Bank transfer,61.26,,2023-08-06,No,A
10409,Male,0.0,Yes,No,5.0,Yes,Yes,Fiber optic,Yes,No,Y,No internet service,No,No,Month-to-month,N,Mailed check,94.32,,2021-09-05,No,A
8573,Male,0.0,No,No,59.0,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Two year,No,Credit card,50.0,6808.82,2022-07-12,No,A
20602,Male,0.0,N,No,33.0,Yes,No,DSL,N,Yes,No internet service,No,No internet service,No,Month-to-month,Yes,E-check,88.65,6587.95,2022-07-28,No,A
2468,Female,0.0,No,Yes,60.0,Yes,No,DSL,No,No,No internet service,No,No internet service,No internet service,Two year,N,Mailed check,106.66,7729.97,2020-03-30,No,A
9155,Female,0.0,Yes,No,62.0,No,No,Dsl,No internet service,No,No internet service,No internet service,Yes,Yes,Two Year,Yes,Bank transfer,49.48,298.21,2024-03-02,No,A
19559,Female,0.0,Yes,No,3.0,No,No,DSL,No internet service,No,No,Yes,No internet service,Yes,Month to month,No,Electronic check,70.26,7717.16,2024-03-25,No,A
7538,F,0.0,Yes,Yes,16.0,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No,No,Yes,One year,Y,Credit card,45.04,2251.26,2022-05-03,Yes,A
13154,Female,0.0,No,Yes,32.0,No,Yes,Dsl,No,Yes,No internet service,No,No internet service,No internet service,Month-to-month,Y,Electronic check,39.24,7016.82,2021-11-14,No,A
1453,Female,0.0,Yes,No,57.0,No,No,No,No,Yes,Yes,No,No internet service,No,Month-to-month,Yes,Mailed check,44.65,6940.14,2024-03-19,Yes,A
13519,Female,0.0,No,No,57.0,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,Yes,E-check,118.12,1142.76,2023-03-18,No,A
20638,Male,0.0,No,No,0.0,Yes,No phone service,DSL,Y,N,No,No,No,No internet service,Month-to-month,No,E-check,70.26,,2023-12-02,No,A
5138,Male,0.0,No,Yes,59.0,Yes,No,No,Yes,N,No internet service,No,No,No,Month-to-month,Yes,E-check,70.26,228.35,2021-05-23,No,A
4040,Female,0.0,No,Yes,49.0,Yes,No phone service,No,Yes,Yes,No internet service,No,Yes,No internet service,Month-to-month,No,Mailed check,116.27,6252.42,2020-03-20,No,A
5151,Male,0.0,Yes,N,6.0,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,Yes,Y,Yes,Month-to-month,Yes,Bank transfer,69.29,7359.07,2024-03-21,No,A
14819,Female,0.0,No,No,22.0,Yes,No phone service,Fiber optic,Y,Yes,No,Y,N,Yes,One Year,No,Bank transfer,94.32,438.55,2022-08-04,No,A
14582,Male,0.0,No,Yes,10.0,Yes,No,Fiber optic,No,N,Yes,Yes,No,Yes,One year,Yes,Electronic check,77.59,1019.65,2024-03-14,No,A
17621,Female,0.0,No,N,40.0,Yes,No phone service,No,No,Yes,No internet service,No,No internet service,No,One year,Yes,Mailed check,82.37,1766.27,2024-05-11,No,A
1580,Male,1.0,Yes,No,43.0,Yes,No phone service,fiber,No,Yes,No internet service,Yes,Yes,No internet service,Two year,No,Bank transfer,88.67,3749.18,2024-02-17,No,A
7572,Male,0.0,Yes,N,43.0,Y,Yes,fiber,No internet service,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Mailed check,104.96,3146.22,2020-12-29,No,A
13025,Female,0.0,Yes,No,30.0,Yes,No phone service,Dsl,No,No,Yes,No internet service,Yes,Yes,One Year,Yes,Electronic check,43.74,7130.23,2021-12-28,No,A
8468,Female,0.0,No,No,5.0,Yes,Yes,No,Y,No internet service,No,N,N,No,Two year,No,Electronic check,70.26,2613.29,2021-01-24,No,A
18211,Female,0.0,No,Yes,20.0,Yes,N,No,Yes,Yes,No internet service,No,No,No,Month-to-month,Yes,Bank transfer,65.57,2353.32,2023-05-01,No,A
15512,Female,0.0,No,Y,51.0,Y,No,DSL,No internet service,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,43.83,3711.89,2021-03-09,No,A
1868,Male,0.0,No,No,51.0,Yes,No phone service,Fiber optic,No,No,No internet service,N,Yes,No internet service,One Year,No,Electronic check,103.32,6759.57,2022-05-08,Yes,B
17573,F,1.0,Yes,No,71.0,Yes,N,DSL,No internet service,No,N,Yes,Yes,N,Month-to-month,Y,Mailed check,96.84,4616.74,2022-04-05,No,A
5158,F,0.0,No,No,25.0,Yes,No,DSL,No,Y,No,No,Yes,No internet service,One year,No,Mailed check,84.07,,2021-06-13,No,A
7350,Female,0.0,No,No,29.0,Yes,No,fiber,No internet service,Yes,No internet service,Y,No,Yes,Month-to-month,Yes,e-check,83.43,6516.48,2020-10-14,No,A
17910,Male,0.0,No,No,65.0,Yes,No,DSL,No,No,Yes,No internet service,Y,No,One Year,Yes,Mailed check,70.26,7630.04,2021-09-08,Yes,A
18165,F,0.0,Yes,Yes,1.0,Yes,No phone service,Fiber optic,No internet service,Yes,N,No,No,No internet service,Two Year,No,Mailed check,70.26,7273.27,2020-12-16,No,A
1403,Female,0.0,N,Y,25.0,Yes,Yes,DSL,No,No,N,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,72.35,1976.22,2021-10-04,No,A
5429,Male,1.0,Yes,Yes,22.0,N,Yes,Fiber optic,No,No,No internet service,No,N,Yes,Month-to-month,No,Electronic check,69.56,468.5,2024-05-26,No,A
11277,Female,0.0,No,No,56.0,Yes,No,Dsl,N,Yes,No,No,No internet service,No,Two year,Yes,Bank transfer,115.6,3058.19,2020-07-19,No,A
4058,Male,0.0,No,No,37.0,Yes,No,Fiber optic,Yes,Yes,No internet service,Yes,No,No,One year,No,Mailed check,33.19,4586.85,2024-02-23,No,A
11191,Female,0.0,Yes,No,33.0,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card,59.47,6425.97,2022-07-20,No,A
8061,male,0.0,No,No,30.0,Yes,No phone service,No,Yes,Yes,Y,Y,No internet service,Yes,One year,No,Credit card,62.64,7301.6,2020-11-18,No,A
1165,Male,0.0,No,No,5.0,Yes,N,DSL,Yes,No,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Credit card,92.4,7231.24,2020-04-06,No,A
17445,Male,0.0,Yes,Yes,60.0,Yes,No,Fiber optic,N,Yes,Yes,No internet service,No,No internet service,Two year,N,Bank transfer,54.06,1898.34,2023-01-15,No,A
11391,F,0.0,Y,No,56.0,Yes,No phone service,Fiber optic,Yes,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,99.56,6117.06,2022-10-28,No,A
13495,Male,0.0,No,No,36.0,Yes,No,DSL,No,N,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer,39.56,4427.8,2021-06-13,No,A
12348,Male,0.0,Yes,N,15.0,Yes,Yes,fiber,No,No internet service,No,No internet service,Y,No,One year,No,Credit card,83.19,425.16,2024-04-16,No,A
13213,female,0.0,Yes,No,41.0,Yes,N,Dsl,Yes,No,No internet service,No internet service,Y,No,Month-to-month,Yes,e-check,29.2,7201.5,2021-04-20,No,A
4318,Male,0.0,Yes,No,65.0,Yes,Yes,DSL,Y,No,No,No,N,No internet service,Two Year,No,Mailed check,65.82,3673.28,2021-01-30,No,A
13119,Female,0.0,Yes,Yes,57.0,Yes,No,Fiber optic,No,No,No,N,Yes,No,Month-to-month,No,Bank transfer,36.63,686.15,2022-06-11,No,A
8866,female,0.0,Y,Yes,34.0,No,Yes,DSL,No internet service,Yes,Yes,Y,Yes,No,Two Year,N,Bank transfer,95.94,3134.53,2020-05-20,No,A
15516,Male,0.0,Yes,No,14.0,Yes,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,Month to month,Yes,Electronic check,48.52,2592.58,2023-04-12,No,A
13127,Male,0.0,Yes,No,71.0,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,No,Month-to-month,No,Bank transfer,74.78,1491.54,2021-09-08,Yes,A
7852,male,0.0,Yes,No,49.0,Y,No,Fiber optic,Yes,Yes,Y,No,No,Yes,One year,No,Mailed check,97.61,739.03,2023-04-04,No,A
2848,Male,0.0,No,No,41.0,Yes,No,Fiber optic,Yes,No,Yes,No,Y,Y,Month-to-month,Y,Credit card,466.7492519253286,4299.94,2021-05-02,No,A
18855,Male,0.0,No,No,30.0,No,No,DSL,No internet service,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Credit card,51.0,3377.33,2020-04-26,No,A
2335,female,0.0,N,Yes,66.0,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No,Yes,Yes,Two year,Y,Credit card,41.9,2153.21,2023-11-21,Yes,A
9780,Male,1.0,Yes,Yes,41.0,Yes,Yes,No,Yes,Yes,N,No,No,No,Month-to-month,No,Credit card,113.7,2917.35,2020-02-21,No,A
19863,Male,0.0,N,No,2.0,No,Yes,Fiber optic,No,No,Y,Yes,Y,No,Two Year,Y,E-check,50.16,2458.21,2023-09-04,No,A
17668,male,0.0,No,No,42.0,N,Yes,DSL,Yes,N,No,No,Yes,Yes,One year,Yes,Electronic check,70.26,5930.67,2022-10-02,No,A
9946,F,0.0,No,No,18.0,Y,Yes,Fiber optic,No,No,No,No internet service,No,No,Month-to-month,No,Electronic check,80.53,2122.24,2021-03-04,No,A
12257,Male,0.0,Yes,No,61.0,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer,110.99,2777.62,2024-10-01,No,A
19706,Male,0.0,No,Yes,5.0,Yes,No,DSL,No,Yes,No,No internet service,No,No,Two year,No,e-check,101.38,2421.99,2022-03-14,No,A
7998,male,0.0,Yes,No,54.0,Y,Yes,DSL,Yes,No,Yes,No,No,No internet service,Month-to-month,Yes,Electronic check,70.26,4218.31,2023-10-01,Yes,B
1707,Male,1.0,Yes,No,18.0,Yes,No,Dsl,N,Yes,No,No,No,No internet service,Month-to-month,Yes,Electronic check,77.62,5271.78,2023-05-27,No,A
4492,Female,1.0,Yes,No,35.0,Yes,No,No,No,Yes,No internet service,Yes,No,No,Month-to-month,Yes,Mailed check,70.26,3830.42,2020-12-31,No,A
5574,Female,0.0,No,No,38.0,Yes,No,Fiber optic,N,No,Yes,No internet service,No internet service,No,One year,Yes,Mailed check,91.67,232.42,2023-07-05,No,A
17650,Male,0.0,Yes,Yes,33.0,Yes,Y,DSL,Yes,N,No internet service,Y,No internet service,No,Month-to-month,Yes,Credit card,113.27,1538.31,2020-08-15,No,A
8707,Female,0.0,Y,No,10.0,Yes,No phone service,DSL,Yes,No,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,56.08,486.05,2020-12-08,No,A
8055,Female,1.0,Yes,No,5.0,No,Yes,DSL,N,No,Y,No,No,Yes,Month-to-month,Yes,Bank transfer,40.0,7862.73,2022-11-19,No,A
6581,Male,0.0,Yes,Yes,54.0,Yes,Yes,Fiber optic,No,No,No internet service,No,Yes,No internet service,Two year,No,Mailed check,93.47,3441.19,2024-12-02,No,A
13950,Male,0.0,Yes,No,22.0,Yes,No phone service,No,Yes,No,No,No,Yes,No,Two year,No,Mailed check,112.63,2994.3,2020-06-15,No,A
4152,Male,0.0,Yes,Yes,22.0,Yes,No,fiber,No,N,No,Yes,No,Yes,Month to month,No,e-check,51.12,2751.09,2023-10-16,No,A
7618,Male,0.0,Yes,Yes,68.0,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,Yes,No,One year,Yes,Credit card,87.86,7105.8,2021-01-11,No,A
5785,Female,0.0,No,Yes,13.0,Yes,Yes,No,Yes,Y,No,Y,N,Yes,Month-to-month,Yes,e-check,88.91,2697.8,2020-12-25,No,A
12992,Male,0.0,No,Yes,14.0,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,Yes,Yes,Month-to-month,Yes,E-check,36.76,5107.01,2021-08-18,No,A
5023,Female,0.0,No,Yes,14.0,Yes,No,DSL,No,N,Yes,Yes,No internet service,No,Month to month,No,Bank transfer,88.7,775.05,2021-05-20,No,A
15559,Female,1.0,No,Yes,58.0,Yes,Yes,DSL,Yes,Yes,No internet service,No,Yes,No internet service,Month to month,Yes,Mailed check,25.36,765.1,2023-08-08,No,A
10267,Male,1.0,No,No,39.0,No,No,Fiber optic,No,No,No,Y,Y,No,Month-to-month,Yes,Mailed check,70.26,3043.06,2022-07-22,No,A
3608,Male,0.0,No,Yes,61.0,Yes,Y,DSL,Yes,Yes,N,No,No,No,Month-to-month,No,Electronic check,95.39,3590.19,2021-09-27,No,A
20090,Female,0.0,N,No,43.0,Yes,No,DSL,Yes,No,Yes,Yes,No,Y,Two Year,No,Electronic check,107.52,456.12,2021-10-12,Yes,A
12631,male,0.0,No,Yes,39.0,Yes,Yes,DSL,N,N,No internet service,No,No internet service,No,Month-to-month,No,Electronic check,117.26,6155.55,2024-12-16,No,A
10119,male,0.0,No,No,1.0,N,No,Fiber optic,Y,Y,Yes,No,No,No,Month-to-month,Yes,Mailed check,116.99,7524.68,2022-05-02,No,A
12503,Female,0.0,Yes,Yes,26.0,Yes,No,fiber,N,No internet service,No,No,Yes,No,Month-to-month,Yes,Mailed check,61.8,6165.97,2021-06-02,No,A
16926,F,0.0,No,Yes,42.0,Yes,Yes,DSL,Yes,No internet service,No,No,No,No internet service,One year,Yes,Mailed check,70.26,1485.11,2023-12-12,No,A
3430,F,0.0,N,Yes,2.0,No,No phone service,Dsl,No internet service,Yes,Yes,No,No internet service,Yes,One year,No,Mailed check,117.21,,2024-11-22,No,A
1247,Female,0.0,Yes,No,53.0,Yes,Yes,Fiber optic,Yes,No,No,No,No internet service,No,One year,No,E-check,59.14,4229.7,2020-05-21,No,A
4816,Female,0.0,N,Y,26.0,Y,No,Fiber optic,No,Yes,No,No internet service,No,Yes,One year,No,Credit card,89.13,3751.71,2021-07-01,No,A
17993,Female,0.0,Yes,Y,57.0,Yes,Yes,DSL,N,No internet service,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,20.57,779.88,2023-09-30,No,A
18959,Male,0.0,No,Yes,26.0,Yes,Y,DSL,No,Yes,No internet service,Y,Yes,No,One year,No,Bank transfer,58.02,7927.06,2022-06-13,No,A
10090,Female,0.0,No,No,58.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card,42.83,3701.64,2023-05-25,No,A
3263,F,0.0,Yes,No,54.0,Yes,Yes,DSL,No,Yes,Yes,No,No internet service,Yes,Two year,N,Electronic check,79.54,6834.28,2020-05-06,No,A
11439,Female,0.0,N,No,60.0,Yes,Yes,No,Yes,Yes,No,N,N,Yes,Month-to-month,Yes,Mailed check,97.25,2967.84,2024-11-26,No,A
1836,Female,0.0,No,Yes,35.0,Yes,No phone service,Dsl,No,Yes,Y,No,Yes,Yes,Month-to-month,No,Electronic check,119.17,5925.11,2023-12-17,No,A
9625,Male,1.0,No,Yes,1.0,Yes,Yes,Fiber optic,No,Yes,No internet service,Y,No internet service,No internet service,Month-to-month,No,e-check,68.27,506.72,2021-10-14,No,A
16855,Male,0.0,Yes,No,67.0,Yes,No,DSL,Yes,N,No internet service,No,No,Yes,Month-to-month,N,Bank transfer,62.21,7972.92,2023-11-21,Yes,A
2174,Male,0.0,Yes,No,69.0,Yes,No,Fiber optic,Yes,No,No internet service,No,No,No,Month-to-month,Yes,Credit card,118.31,3997.26,2024-08-10,No,A
19370,M,0.0,Y,No,65.0,Yes,Yes,Fiber optic,No,No,Yes,Y,Yes,Y,Month-to-month,Yes,e-check,49.94,6792.75,2021-12-21,No,A
7438,Male,0.0,No,No,63.0,Yes,No,DSL,Yes,N,No internet service,Yes,No,Yes,Month-to-month,Yes,Bank transfer,113.12,1178.32,2023-12-07,No,A
13849,Male,0.0,No,No,67.0,Yes,No phone service,DSL,No,No internet service,No,No internet service,No internet service,No,One year,Y,Bank transfer,64.67,4931.51,2020-06-20,No,A
15195,Male,0.0,Yes,No,19.0,Yes,No phone service,No,No internet service,No,No,Yes,N,No,Month-to-month,No,Mailed check,108.98,5051.59,2022-10-03,No,A
16767,Female,1.0,Yes,No,10.0,Yes,N,Fiber optic,No,Y,Yes,No,Yes,Y,Month-to-month,Yes,Credit card,105.51,6727.57,2023-09-04,No,A
6290,Female,0.0,No,No,7.0,Yes,Yes,No,No internet service,No,Y,No,No,Yes,Month-to-month,Yes,Electronic check,89.63,7177.9,2021-08-26,No,A
16775,female,0.0,Yes,No,52.0,Yes,No,Fiber optic,No,No internet service,No,Y,Yes,N,Two year,Yes,Electronic check,93.61,3743.26,2024-01-04,No,A
9099,Female,0.0,Yes,Y,32.0,Yes,Yes,No,No internet service,No,Yes,Yes,No internet service,Yes,Two Year,Yes,Electronic check,109.35,2424.38,2024-04-17,No,A
5952,Male,0.0,Yes,Yes,31.0,Yes,Yes,Dsl,No,Yes,No internet service,No internet service,Y,No,Two year,Yes,Bank transfer,38.51,5264.95,2020-03-30,No,A
1251,Male,1.0,No,No,18.0,Yes,No,DSL,No,No,Yes,No,No,No,Two year,No,Bank transfer,70.26,5047.74,2020-09-14,No,A
18272,F,0.0,Yes,No,8.0,No,Yes,Fiber optic,Y,No,Yes,No,No internet service,No,Month-to-month,No,e-check,63.18,7255.85,2023-08-03,Yes,A
8953,Female,0.0,Y,No,47.0,N,No,Fiber optic,Yes,Y,N,No,N,Yes,Month-to-month,Yes,Electronic check,93.5,2650.9,2021-10-01,No,A
20836,Male,0.0,Yes,No,64.0,Yes,No,DSL,No,Yes,No internet service,No,No,Yes,Month-to-month,Yes,Bank transfer,111.65,619.09,2021-05-24,No,A
8335,Male,0.0,Yes,Yes,49.0,Yes,No phone service,Fiber optic,Yes,Yes,Y,No,Yes,Yes,One year,Yes,Electronic check,58.89,4867.76,2021-02-17,No,A
3794,Male,0.0,Yes,No,19.0,N,No,No,No,Yes,Yes,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer,50.14,3932.35,2022-08-15,No,A
20635,Female,0.0,Yes,Yes,4.0,Yes,No phone service,DSL,No internet service,No,No,Yes,No internet service,No internet service,Month-to-month,No,Credit card,74.89,,2023-01-31,No,A
14765,Female,0.0,Yes,No,63.0,Yes,No,DSL,No,No,Y,No internet service,No internet service,No internet service,One Year,No,Bank transfer,70.26,2328.09,2024-07-16,No,A
8796,Male,1.0,No,No,71.0,Yes,Y,No,No internet service,No,N,No,No internet service,Y,One year,No,Credit card,55.72,1055.97,2022-01-19,No,A
